template,categoria,ordem,nome,filename,prompt
"padaria","Encomendas",56,"Bolo Decorado Festa (2kg)","padaria-bolo-decorado-festa-2kg.jpg","Bolo Decorado Festa (2kg), bakery, bread, pastry shop, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"padaria","Encomendas",57,"Kit 100 Salgados Sortidos","padaria-kit-100-salgados-sortidos.jpg","Kit 100 Salgados Sortidos, bakery, bread, pastry shop, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"padaria","Encomendas",58,"Kit 200 Salgados Sortidos","padaria-kit-200-salgados-sortidos.jpg","Kit 200 Salgados Sortidos, bakery, bread, pastry shop, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"padaria","Encomendas",59,"Torta Salgada Inteira (1,5kg)","padaria-torta-salgada-inteira-1-5kg.jpg","Torta Salgada Inteira (1,5kg), bakery, bread, pastry shop, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"padaria","Encomendas",60,"Kit Café da Manhã Especial","padaria-kit-cafe-da-manha-especial.jpg","Kit Café da Manhã Especial, bakery, bread, pastry shop, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",1,"Sorvete Chocolate Belga (1 bola)","sorveteria-sorvete-chocolate-belga-1-bola.jpg","Sorvete Chocolate Belga (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",2,"Sorvete Morango (1 bola)","sorveteria-sorvete-morango-1-bola.jpg","Sorvete Morango (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",3,"Sorvete Creme (1 bola)","sorveteria-sorvete-creme-1-bola.jpg","Sorvete Creme (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",4,"Sorvete Flocos (1 bola)","sorveteria-sorvete-flocos-1-bola.jpg","Sorvete Flocos (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",5,"Sorvete Pistache (1 bola)","sorveteria-sorvete-pistache-1-bola.jpg","Sorvete Pistache (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",6,"Sorvete Doce de Leite (1 bola)","sorveteria-sorvete-doce-de-leite-1-bola.jpg","Sorvete Doce de Leite (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",7,"Sorvete Maracujá (1 bola)","sorveteria-sorvete-maracuja-1-bola.jpg","Sorvete Maracujá (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",8,"Sorvete Coco (1 bola)","sorveteria-sorvete-coco-1-bola.jpg","Sorvete Coco (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",9,"Sorvete Ninho com Nutella (1 bola)","sorveteria-sorvete-ninho-com-nutella-1-bola.jpg","Sorvete Ninho com Nutella (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",10,"Sorvete Limão Siciliano (1 bola)","sorveteria-sorvete-limao-siciliano-1-bola.jpg","Sorvete Limão Siciliano (1 bola), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",11,"Pote 500ml (2 sabores)","sorveteria-pote-500ml-2-sabores.jpg","Pote 500ml (2 sabores), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sorvetes de Massa",12,"Pote 1L (3 sabores)","sorveteria-pote-1l-3-sabores.jpg","Pote 1L (3 sabores), ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",13,"Picolé de Chocolate","sorveteria-picole-de-chocolate.jpg","Picolé de Chocolate, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",14,"Picolé de Morango","sorveteria-picole-de-morango.jpg","Picolé de Morango, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",15,"Picolé de Coco Queimado","sorveteria-picole-de-coco-queimado.jpg","Picolé de Coco Queimado, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",16,"Picolé de Maracujá","sorveteria-picole-de-maracuja.jpg","Picolé de Maracujá, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",17,"Picolé de Açaí com Banana","sorveteria-picole-de-acai-com-banana.jpg","Picolé de Açaí com Banana, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",18,"Picolé Limão com Raspas","sorveteria-picole-limao-com-raspas.jpg","Picolé Limão com Raspas, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",19,"Picolé Abacaxi com Hortelã","sorveteria-picole-abacaxi-com-hortela.jpg","Picolé Abacaxi com Hortelã, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Picolés",20,"Picolé de Doce de Leite","sorveteria-picole-de-doce-de-leite.jpg","Picolé de Doce de Leite, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sundaes & Taças",21,"Sundae de Chocolate","sorveteria-sundae-de-chocolate.jpg","Sundae de Chocolate, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sundaes & Taças",22,"Sundae de Morango","sorveteria-sundae-de-morango.jpg","Sundae de Morango, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sundaes & Taças",23,"Sundae de Caramelo","sorveteria-sundae-de-caramelo.jpg","Sundae de Caramelo, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sundaes & Taças",24,"Banana Split","sorveteria-banana-split.jpg","Banana Split, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sundaes & Taças",25,"Taça Especial da Casa","sorveteria-taca-especial-da-casa.jpg","Taça Especial da Casa, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Sundaes & Taças",26,"Petit Gateau com Sorvete","sorveteria-petit-gateau-com-sorvete.jpg","Petit Gateau com Sorvete, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"sorveteria","Milkshakes",27,"Milkshake Chocolate 500ml","sorveteria-milkshake-chocolate-500ml.jpg","Milkshake Chocolate 500ml, ice cream shop, gelato, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
